spkid,pha,H,e,a,q,i,moid,om,ad,per_y,AMO,APO,ATE,IEO
3893738,1,-0.7593014095442142,-0.13045487436863973,-0.41545667393765345,-0.11993660608645841,-0.32160942437328405,-0.675058272311978,1.2797968780965467,-0.41262598537226053,-0.47401078727014423,False,True,False,False
20232691,1,-1.2279528828977926,0.18814593944885272,-0.3008235596814582,-0.35121420006330883,-0.2759297014102878,-0.5582793493169134,1.5909827400785448,-0.2389623227341418,-0.3653954970121337,False,True,False,False
3781417,0,0.9764447880616296,-0.40362241705351315,-0.35541075694631297,0.293694475449062,-1.1200529153306562,-0.8846660123985658,0.0017017301425245454,-0.4415699291452806,-0.4197031421411391,False,True,False,False
54068394,0,0.13287213602518957,-0.8937338293966434,-0.29900398643929654,0.9875272573796127,1.4132683873255114,0.6449606251143775,-1.434548146050873,-0.52840176046434,-0.3653954970121337,True,False,False,False
3729275,1,-0.6377991757118059,2.4842298793135984,0.9474036844415537,-2.8018671670103177,-0.5585729872438271,-0.7761971609773465,-1.3497671578687631,1.6134500787391277,0.9198854377076588,False,True,False,False
3673385,0,-0.8391457346340833,2.4410682717376098,1.0183670408858652,-2.6995713081359414,0.6586012975410106,1.708482959533716,0.28668959007509065,1.6713379662851668,1.001346905401167,False,True,False,False
3713943,0,0.7924556911154097,-0.11455322947222316,0.04671492957145009,0.5160767773498792,-0.7622284187871854,-0.5332552943893994,1.7787189761670943,-0.06529866009602268,-0.030498352049934126,True,False,False,False
3740808,1,-1.0821502022989011,0.9701661188190619,1.1020674100253087,0.02683571316808126,-0.42438880104002563,-0.5238712737915818,-1.1042213084017622,1.1599949596284835,1.10091092147101,False,True,False,False
20488579,0,-1.026606323975514,-1.3764623351807228,-0.3990805147581968,1.3833677547630676,2.1850653732211356,2.7407252252936622,0.10088678587210823,-0.7213613856178054,-0.4559082388938093,True,False,False,False
54051258,0,-0.5440688810410893,-0.08218202379023204,0.7763637996783423,1.5034541977895088,-0.6175759627376973,1.7501897177462393,1.2727398517142277,0.49428425284902744,0.7298086797561403,True,False,False,False
54171605,0,-1.130751095831865,-1.770595962256195,-0.5355485079203336,1.5657212423217377,1.9166970008135324,1.948296819255724,-0.40808915800338746,-0.9046730295135978,-0.582626077528155,True,False,False,False
3715507,1,-0.5961412669692654,-1.3429552977204162,-1.2251667666996653,-0.27115657137901444,-0.016126277058246482,-0.6437782036525856,0.3462392921505522,-1.2423523735321624,-1.1619076255708782,False,True,False,False
3718391,0,-0.7627729019394265,-0.18781437917357152,0.24322883972492737,0.9074696286953183,-0.7213070002995012,0.6345339355612467,-1.3518939329428867,0.060125096253729804,0.16862968008975182,True,False,False,False
54298759,0,-0.2108056111007682,0.14384850009454878,-1.5939942628858674,-1.996843234129358,-0.925914092737922,-0.713637023658562,-0.73947938318956,-1.2520003547898357,-1.4289202141218211,False,False,True,False
3720769,1,-1.2244813905025804,0.544229201950756,0.09220426062549596,-0.3423189079872761,0.9107914347325526,-0.7178076994798143,-0.7986423988879082,0.17590087134580923,0.01475801889090348,False,True,False,False
3275978,0,-0.4433956015799506,-0.2962863140027,-1.75211517762973,-1.9390238356351457,1.5236610511527524,-0.7741118230667204,-1.4430552463473674,-1.435311998685628,-1.5357252495421982,False,False,True,False
54135420,0,-0.2385775502624611,-0.8721530256086494,-0.13888154112905582,1.2410430815465443,0.5910333739915788,1.0516015176864775,-1.3158354282770635,-0.41262598537226053,-0.21152383581328535,True,False,False,False
20483472,0,-1.4188849646344357,-0.01460003298046077,0.0012255985174046329,0.3159327056391438,0.28840520936172853,0.19661297432975436,1.125702356816862,-0.06529866009602268,-0.07575472299077214,False,True,False,False
